asset_id,bytes,category_slug,cloudinary_public_id,download_message,external_id,format,height,image_url,local_file,local_path,location_id,location_name,location_slug,location_status,photo_id,photo_index,photographer,photographer_url,provider,provider_page_url,public_id,secure_url,source_url,status,thumbnail_url,upload_status,version,width
6d00a5d4453c7d43af2c15cc4a302d80,492934,khach-san-homestay,danangtrip/locations/dtc-hotel/loc-177__dtc-hotel__p01,downloaded:492934,osm-node-10314394611,jpg,1253,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-177__dtc-hotel__osm-node-10314394611__p01__pexels-6875472.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-177__dtc-hotel__osm-node-10314394611__p01__pexels-6875472.jpg,177,DTC Hotel,dtc-hotel,inactive,6875472,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/aerial-view-of-city-buildings-near-the-ocean-6875472/,danangtrip/locations/dtc-hotel/loc-177__dtc-hotel__p01,https://res.cloudinary.com/dmukxquza/image/upload/v1780559496/danangtrip/locations/dtc-hotel/loc-177__dtc-hotel__p01.jpg,https://www.openstreetmap.org/node/10314394611,downloaded,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&h=350,uploaded,1780559496,1880
8e8509e235462d44f9b8721042daa4f4,492934,khach-san-homestay,danangtrip/locations/ecodanang/loc-178__ecodanang__p01,downloaded:492934,osm-node-4287074189,jpg,1253,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-178__ecodanang__osm-node-4287074189__p01__pexels-6875472.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-178__ecodanang__osm-node-4287074189__p01__pexels-6875472.jpg,178,Ecodanang,ecodanang,inactive,6875472,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/aerial-view-of-city-buildings-near-the-ocean-6875472/,danangtrip/locations/ecodanang/loc-178__ecodanang__p01,https://res.cloudinary.com/dmukxquza/image/upload/v1780559499/danangtrip/locations/ecodanang/loc-178__ecodanang__p01.jpg,https://www.openstreetmap.org/node/4287074189,downloaded,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&h=350,uploaded,1780559499,1880
09fc8ae581c0965c630c759e45aa28a2,492934,khach-san-homestay,danangtrip/locations/faifo-hotel/loc-179__faifo-hotel__p01,downloaded:492934,osm-node-4199987426,jpg,1253,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-179__faifo-hotel__osm-node-4199987426__p01__pexels-6875472.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-179__faifo-hotel__osm-node-4199987426__p01__pexels-6875472.jpg,179,Faifo Hotel,faifo-hotel,inactive,6875472,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/aerial-view-of-city-buildings-near-the-ocean-6875472/,danangtrip/locations/faifo-hotel/loc-179__faifo-hotel__p01,https://res.cloudinary.com/dmukxquza/image/upload/v1780559502/danangtrip/locations/faifo-hotel/loc-179__faifo-hotel__p01.jpg,https://www.openstreetmap.org/node/4199987426,downloaded,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&h=350,uploaded,1780559502,1880
d5cf866973fbb204f3b6390a21e4b468,448711,cong-vien-nuoc,danangtrip/locations/fantasy-park/loc-180__fantasy-park__p01,downloaded:448711,osm-node-10154412164,jpg,1254,https://images.pexels.com/photos/14021725/pexels-photo-14021725.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-180__fantasy-park__osm-node-10154412164__p01__pexels-14021725.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-180__fantasy-park__osm-node-10154412164__p01__pexels-14021725.jpg,180,Fantasy Park,fantasy-park,inactive,14021725,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/people-standing-near-the-apec-park-14021725/,danangtrip/locations/fantasy-park/loc-180__fantasy-park__p01,https://res.cloudinary.com/dmukxquza/image/upload/v1780559506/danangtrip/locations/fantasy-park/loc-180__fantasy-park__p01.jpg,https://www.openstreetmap.org/node/10154412164,downloaded,https://images.pexels.com/photos/14021725/pexels-photo-14021725.jpeg?auto=compress&cs=tinysrgb&h=350,uploaded,1780559506,1880
ff566d05c7a222a7435a914bbf3897cf,492934,khach-san-homestay,danangtrip/locations/fedora-hostel/loc-181__fedora-hostel__p01,downloaded:492934,osm-node-11584401669,jpg,1253,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-181__fedora-hostel__osm-node-11584401669__p01__pexels-6875472.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-181__fedora-hostel__osm-node-11584401669__p01__pexels-6875472.jpg,181,Fedora Hostel,fedora-hostel,inactive,6875472,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/aerial-view-of-city-buildings-near-the-ocean-6875472/,danangtrip/locations/fedora-hostel/loc-181__fedora-hostel__p01,https://res.cloudinary.com/dmukxquza/image/upload/v1780559510/danangtrip/locations/fedora-hostel/loc-181__fedora-hostel__p01.jpg,https://www.openstreetmap.org/node/11584401669,downloaded,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&h=350,uploaded,1780559510,1880
43cc44c7c324c6fa20163104cba034f3,492934,khach-san-homestay,danangtrip/locations/flora-hotel/loc-182__flora-hotel__p01,downloaded:492934,osm-node-4611974790,jpg,1253,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-182__flora-hotel__osm-node-4611974790__p01__pexels-6875472.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-182__flora-hotel__osm-node-4611974790__p01__pexels-6875472.jpg,182,Flora Hotel,flora-hotel,inactive,6875472,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/aerial-view-of-city-buildings-near-the-ocean-6875472/,danangtrip/locations/flora-hotel/loc-182__flora-hotel__p01,https://res.cloudinary.com/dmukxquza/image/upload/v1780559513/danangtrip/locations/flora-hotel/loc-182__flora-hotel__p01.jpg,https://www.openstreetmap.org/node/4611974790,downloaded,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&h=350,uploaded,1780559513,1880
d20447d4263862c0dc2c4849aa796b4a,158175,khach-san-homestay,danangtrip/locations/fusion-suites/loc-183__fusion-suites__p01,downloaded:158175,osm-node-4550531390,jpg,1253,https://images.pexels.com/photos/28226576/pexels-photo-28226576.png?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-183__fusion-suites__osm-node-4550531390__p01__pexels-28226576.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-183__fusion-suites__osm-node-4550531390__p01__pexels-28226576.jpg,183,Fusion Suites,fusion-suites,inactive,28226576,1,Tran Tran,https://www.pexels.com/@ola88,pexels,https://www.pexels.com/photo/danang-vietnam-28226576/,danangtrip/locations/fusion-suites/loc-183__fusion-suites__p01,https://res.cloudinary.com/dmukxquza/image/upload/v1780559516/danangtrip/locations/fusion-suites/loc-183__fusion-suites__p01.jpg,https://www.openstreetmap.org/node/4550531390,downloaded,https://images.pexels.com/photos/28226576/pexels-photo-28226576.png?auto=compress&cs=tinysrgb&h=350,uploaded,1780559516,1880
d9f0658d83f323167dd13cca6041f870,391871,am-thuc-dia-phuong,danangtrip/locations/goom-vegan/loc-184__goom-vegan__p01,downloaded:391871,osm-node-5793917955,jpg,1253,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-184__goom-vegan__osm-node-5793917955__p01__pexels-32831392.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-184__goom-vegan__osm-node-5793917955__p01__pexels-32831392.jpg,184,Goom Vegan,goom-vegan,inactive,32831392,1,Tuan Vy,https://www.pexels.com/@tuan-vy-903011268,pexels,https://www.pexels.com/photo/street-view-of-vietnamese-restaurant-with-motorbikes-32831392/,danangtrip/locations/goom-vegan/loc-184__goom-vegan__p01,https://res.cloudinary.com/dmukxquza/image/upload/v1780559519/danangtrip/locations/goom-vegan/loc-184__goom-vegan__p01.jpg,https://www.openstreetmap.org/node/5793917955,downloaded,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&h=350,uploaded,1780559519,1880
3f36e4647d75a774c60e2d205573b924,189675,khach-san-homestay,danangtrip/locations/green-balcony-hostel-coffee/loc-185__green-balcony-hostel-coffee__p01,downloaded:189675,osm-node-6054437786,jpg,1253,https://images.pexels.com/photos/34347292/pexels-photo-34347292.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-185__green-balcony-hostel-coffee__osm-node-6054437786__p01__pexels-34347292.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-185__green-balcony-hostel-coffee__osm-node-6054437786__p01__pexels-34347292.jpg,185,Green Balcony Hostel & Coffee,green-balcony-hostel-coffee,inactive,34347292,1,Nha van,https://www.pexels.com/@nhavan,pexels,https://www.pexels.com/photo/stylish-vietnamese-coffee-and-plant-on-cafe-table-34347292/,danangtrip/locations/green-balcony-hostel-coffee/loc-185__green-balcony-hostel-coffee__p01,https://res.cloudinary.com/dmukxquza/image/upload/v1780559522/danangtrip/locations/green-balcony-hostel-coffee/loc-185__green-balcony-hostel-coffee__p01.jpg,https://www.openstreetmap.org/node/6054437786,downloaded,https://images.pexels.com/photos/34347292/pexels-photo-34347292.jpeg?auto=compress&cs=tinysrgb&h=350,uploaded,1780559522,1880
ba23082752e90a2a68f45fc9d825fb4f,391871,am-thuc-dia-phuong,danangtrip/locations/hai-san-nam-danh/loc-186__hai-san-nam-danh__p01,downloaded:391871,osm-node-6151186386,jpg,1253,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-186__hai-san-nam-danh__osm-node-6151186386__p01__pexels-32831392.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-186__hai-san-nam-danh__osm-node-6151186386__p01__pexels-32831392.jpg,186,Hai san Nam Danh,hai-san-nam-danh,inactive,32831392,1,Tuan Vy,https://www.pexels.com/@tuan-vy-903011268,pexels,https://www.pexels.com/photo/street-view-of-vietnamese-restaurant-with-motorbikes-32831392/,danangtrip/locations/hai-san-nam-danh/loc-186__hai-san-nam-danh__p01,https://res.cloudinary.com/dmukxquza/image/upload/v1780559525/danangtrip/locations/hai-san-nam-danh/loc-186__hai-san-nam-danh__p01.jpg,https://www.openstreetmap.org/node/6151186386,downloaded,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&h=350,uploaded,1780559525,1880
