asset_id,bytes,cloudinary_public_id,cloudinary_resource_type,content_type,duplicate_of_cloudinary_public_id,error,format,height,image_alt,image_url,is_primary,local_file,local_path,photo_index,photographer,photographer_url,provider,provider_page_url,provider_photo_id,public_id,rights_note,secure_url,sha256,source_url,status,tour_name,tour_slug,upload_error,upload_status,version,width,﻿catalog_index
980bc7e2c77bcafab19171ed4607442d,947249,danangtrip/tours/vmtravel-recheck-003-hoi-an-day-tour-from-tien-sa-port-hoi-an-shore-excursions/tour-017__vmtravel-recheck-003-hoi-an-day-tour-from-tien-sa-port-hoi-an-shore-excursions__p03__vmtravel-best-time-visit-hoian-coconut,image,image/jpeg,,,jpg,650,,https://vmtravel.com/wp-content/uploads/2023/12/best-time-visit-hoian-coconut.jpg,False,tour-017__vmtravel-recheck-003-hoi-an-day-tour-from-tien-sa-port-hoi-an-shore-excursions__p03__vmtravel-best-time-visit-hoian-coconut.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-017__vmtravel-recheck-003-hoi-an-day-tour-from-tien-sa-port-hoi-an-shore-excursions__p03__vmtravel-best-time-visit-hoian-coconut.jpg,3,,,vmtravel,,,danangtrip/tours/vmtravel-recheck-003-hoi-an-day-tour-from-tien-sa-port-hoi-an-shore-excursions/tour-017__vmtravel-recheck-003-hoi-an-day-tour-from-tien-sa-port-hoi-an-shore-excursions__p03__vmtravel-best-time-visit-hoian-coconut,Downloaded from operator source page; verify reuse permission before production publication.,https://res.cloudinary.com/dmukxquza/image/upload/v1780804848/danangtrip/tours/vmtravel-recheck-003-hoi-an-day-tour-from-tien-sa-port-hoi-an-shore-excursions/tour-017__vmtravel-recheck-003-hoi-an-day-tour-from-tien-sa-port-hoi-an-shore-excursions__p03__vmtravel-best-time-visit-hoian-coconut.jpg,fdbda82d341b5087aa9e98dda4a1d0d3315ec601189215680693491499ba4ac4,https://vmtravel.com/tours/hoi-an-day-tour-from-tien-sa-port/,already_downloaded,Hoi An Day Tour from Tien Sa Port - Hoi An Shore Excursions,vmtravel-recheck-003-hoi-an-day-tour-from-tien-sa-port-hoi-an-shore-excursions,,uploaded,1780804848,950,17
60b32b66a14c83951e1847195ab685db,808351,danangtrip/tours/vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class/tour-018__vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class__p01__vmtravel-hue-cycling-tour,image,image/jpeg,,,jpg,650,,https://vmtravel.com/wp-content/uploads/2026/03/Hue-cycling-tour.jpg,True,tour-018__vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class__p01__vmtravel-hue-cycling-tour.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-018__vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class__p01__vmtravel-hue-cycling-tour.jpg,1,,,vmtravel,,,danangtrip/tours/vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class/tour-018__vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class__p01__vmtravel-hue-cycling-tour,Downloaded from operator source page; verify reuse permission before production publication.,https://res.cloudinary.com/dmukxquza/image/upload/v1780804851/danangtrip/tours/vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class/tour-018__vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class__p01__vmtravel-hue-cycling-tour.jpg,955876a8bccfe8d49f925717e4d8e8c542b547b331fa513eb5939a9e55c298bd,https://vmtravel.com/tours/hue-bicycle-tour/,already_downloaded,Hue Bicycle Tour: Organic Farm Visit & Local Cooking Class,vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class,,uploaded,1780804851,950,18
1fc3c39343570a1764efb0452038bf5b,738512,danangtrip/tours/vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class/tour-018__vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class__p02__vmtravel-hue-eco-tour-farm,image,,,,webp,650,,https://vmtravel.com/wp-content/uploads/2026/03/Hue-eco-tour-farm.webp,False,tour-018__vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class__p02__vmtravel-hue-eco-tour-farm.webp,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-018__vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class__p02__vmtravel-hue-eco-tour-farm.webp,2,,,vmtravel,,,danangtrip/tours/vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class/tour-018__vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class__p02__vmtravel-hue-eco-tour-farm,Downloaded from operator source page; verify reuse permission before production publication.,https://res.cloudinary.com/dmukxquza/image/upload/v1780804854/danangtrip/tours/vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class/tour-018__vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class__p02__vmtravel-hue-eco-tour-farm.webp,3ad45be25091bbd1138ccab2ba8c8ebab4087aa8a568acc1929fac3d70fd9c8b,https://vmtravel.com/tours/hue-bicycle-tour/,already_downloaded,Hue Bicycle Tour: Organic Farm Visit & Local Cooking Class,vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class,,uploaded,1780804854,950,18
c96ed75b0e6526862d46ea47e098d570,743988,danangtrip/tours/vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class/tour-018__vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class__p03__vmtravel-hue-bicycle-tour,image,,,,webp,650,,https://vmtravel.com/wp-content/uploads/2026/03/Hue-bicycle-tour.webp,False,tour-018__vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class__p03__vmtravel-hue-bicycle-tour.webp,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-018__vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class__p03__vmtravel-hue-bicycle-tour.webp,3,,,vmtravel,,,danangtrip/tours/vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class/tour-018__vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class__p03__vmtravel-hue-bicycle-tour,Downloaded from operator source page; verify reuse permission before production publication.,https://res.cloudinary.com/dmukxquza/image/upload/v1780804857/danangtrip/tours/vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class/tour-018__vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class__p03__vmtravel-hue-bicycle-tour.webp,077b2afa053930bb3b3a84b7cbf562b9834c3674b991b74113560bc57b664444,https://vmtravel.com/tours/hue-bicycle-tour/,already_downloaded,Hue Bicycle Tour: Organic Farm Visit & Local Cooking Class,vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class,,uploaded,1780804857,950,18
b6971eed2b629d2e3554143232fe7adf,696485,danangtrip/tours/vmtravel-central-016-hue-cooking-class-tour-from-market-to-table/tour-019__vmtravel-central-016-hue-cooking-class-tour-from-market-to-table__p01__vmtravel-hue-cooking-class,image,image/jpeg,,,jpg,650,,https://vmtravel.com/wp-content/uploads/2024/08/hue-cooking-class.jpg,True,tour-019__vmtravel-central-016-hue-cooking-class-tour-from-market-to-table__p01__vmtravel-hue-cooking-class.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-019__vmtravel-central-016-hue-cooking-class-tour-from-market-to-table__p01__vmtravel-hue-cooking-class.jpg,1,,,vmtravel,,,danangtrip/tours/vmtravel-central-016-hue-cooking-class-tour-from-market-to-table/tour-019__vmtravel-central-016-hue-cooking-class-tour-from-market-to-table__p01__vmtravel-hue-cooking-class,Downloaded from operator source page; verify reuse permission before production publication.,https://res.cloudinary.com/dmukxquza/image/upload/v1780804860/danangtrip/tours/vmtravel-central-016-hue-cooking-class-tour-from-market-to-table/tour-019__vmtravel-central-016-hue-cooking-class-tour-from-market-to-table__p01__vmtravel-hue-cooking-class.jpg,7c09e44d024765a7ebb967802dc281103159b483d525522d86512de9d642f7d8,https://vmtravel.com/tours/hue-cooking-class-tour/,already_downloaded,Hue Cooking Class Tour - From Market to Table,vmtravel-central-016-hue-cooking-class-tour-from-market-to-table,,uploaded,1780804860,950,19
9bf4c65cf76e6aa3ca29a5bfdfc4fe84,678098,danangtrip/tours/vmtravel-central-016-hue-cooking-class-tour-from-market-to-table/tour-019__vmtravel-central-016-hue-cooking-class-tour-from-market-to-table__p02__vmtravel-cooking-class-at-madam-thu,image,image/jpeg,,,jpg,650,,https://vmtravel.com/wp-content/uploads/2024/08/cooking-class-at-madam-thu.jpg,False,tour-019__vmtravel-central-016-hue-cooking-class-tour-from-market-to-table__p02__vmtravel-cooking-class-at-madam-thu.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-019__vmtravel-central-016-hue-cooking-class-tour-from-market-to-table__p02__vmtravel-cooking-class-at-madam-thu.jpg,2,,,vmtravel,,,danangtrip/tours/vmtravel-central-016-hue-cooking-class-tour-from-market-to-table/tour-019__vmtravel-central-016-hue-cooking-class-tour-from-market-to-table__p02__vmtravel-cooking-class-at-madam-thu,Downloaded from operator source page; verify reuse permission before production publication.,https://res.cloudinary.com/dmukxquza/image/upload/v1780804863/danangtrip/tours/vmtravel-central-016-hue-cooking-class-tour-from-market-to-table/tour-019__vmtravel-central-016-hue-cooking-class-tour-from-market-to-table__p02__vmtravel-cooking-class-at-madam-thu.jpg,53105235d839a5b9abcd46a5154272768802097a934b1691e4c8394c47daa7e0,https://vmtravel.com/tours/hue-cooking-class-tour/,already_downloaded,Hue Cooking Class Tour - From Market to Table,vmtravel-central-016-hue-cooking-class-tour-from-market-to-table,,uploaded,1780804863,950,19
3587a82ec332b327d3d0198bde156522,835165,danangtrip/tours/vmtravel-central-016-hue-cooking-class-tour-from-market-to-table/tour-019__vmtravel-central-016-hue-cooking-class-tour-from-market-to-table__p03__vmtravel-cyclo-in-hue,image,image/jpeg,,,jpg,650,,https://vmtravel.com/wp-content/uploads/2024/08/cyclo-in-hue.jpg,False,tour-019__vmtravel-central-016-hue-cooking-class-tour-from-market-to-table__p03__vmtravel-cyclo-in-hue.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-019__vmtravel-central-016-hue-cooking-class-tour-from-market-to-table__p03__vmtravel-cyclo-in-hue.jpg,3,,,vmtravel,,,danangtrip/tours/vmtravel-central-016-hue-cooking-class-tour-from-market-to-table/tour-019__vmtravel-central-016-hue-cooking-class-tour-from-market-to-table__p03__vmtravel-cyclo-in-hue,Downloaded from operator source page; verify reuse permission before production publication.,https://res.cloudinary.com/dmukxquza/image/upload/v1780804866/danangtrip/tours/vmtravel-central-016-hue-cooking-class-tour-from-market-to-table/tour-019__vmtravel-central-016-hue-cooking-class-tour-from-market-to-table__p03__vmtravel-cyclo-in-hue.jpg,e5d4e1e41828049414c0fb100d6d4f4916657ea17df6bc49a9c66b5dd56018b6,https://vmtravel.com/tours/hue-cooking-class-tour/,already_downloaded,Hue Cooking Class Tour - From Market to Table,vmtravel-central-016-hue-cooking-class-tour-from-market-to-table,,uploaded,1780804866,950,19
ad2ab0e98447f8879bd6c880654bdc9f,1201617,danangtrip/tours/vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour/tour-020__vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour__p01__vmtravel-hue-dmz-tour-3,image,image/png,,,png,650,,https://vmtravel.com/wp-content/uploads/2023/08/Hue-DMZ-Tour-3.png,True,tour-020__vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour__p01__vmtravel-hue-dmz-tour-3.png,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-020__vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour__p01__vmtravel-hue-dmz-tour-3.png,1,,,vmtravel,,,danangtrip/tours/vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour/tour-020__vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour__p01__vmtravel-hue-dmz-tour-3,Downloaded from operator source page; verify reuse permission before production publication.,https://res.cloudinary.com/dmukxquza/image/upload/v1780804870/danangtrip/tours/vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour/tour-020__vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour__p01__vmtravel-hue-dmz-tour-3.png,0086b8e65f3a995b3a28900dc030f3c8c00cdf3ae11591afd37ac163a299a04a,https://vmtravel.com/tours/hue-dmz-tour-deluxe-group-tour/,already_downloaded,Hue DMZ Tour - Unveiling History on Captivating Tour,vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour,,uploaded,1780804870,950,20
aa5cafaa6edef569aab394be9e7c42bf,1148854,danangtrip/tours/vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour/tour-020__vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour__p02__vmtravel-hue-dmz-tour,image,image/png,,,png,650,,https://vmtravel.com/wp-content/uploads/2023/08/Hue-DMZ-Tour-.png,False,tour-020__vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour__p02__vmtravel-hue-dmz-tour.png,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-020__vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour__p02__vmtravel-hue-dmz-tour.png,2,,,vmtravel,,,danangtrip/tours/vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour/tour-020__vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour__p02__vmtravel-hue-dmz-tour,Downloaded from operator source page; verify reuse permission before production publication.,https://res.cloudinary.com/dmukxquza/image/upload/v1780804873/danangtrip/tours/vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour/tour-020__vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour__p02__vmtravel-hue-dmz-tour.png,187feea300c8ab235a690f1226da68fbf242f38be07d63754d0d0b5aa0604030,https://vmtravel.com/tours/hue-dmz-tour-deluxe-group-tour/,already_downloaded,Hue DMZ Tour - Unveiling History on Captivating Tour,vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour,,uploaded,1780804873,950,20
7d942441d2dde92ae106ea68dda3f6db,1440611,danangtrip/tours/vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour/tour-020__vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour__p03__vmtravel-hue-dmz-tour-1,image,image/png,,,png,650,,https://vmtravel.com/wp-content/uploads/2023/08/Hue-DMZ-Tour-1-.png,False,tour-020__vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour__p03__vmtravel-hue-dmz-tour-1.png,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-020__vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour__p03__vmtravel-hue-dmz-tour-1.png,3,,,vmtravel,,,danangtrip/tours/vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour/tour-020__vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour__p03__vmtravel-hue-dmz-tour-1,Downloaded from operator source page; verify reuse permission before production publication.,https://res.cloudinary.com/dmukxquza/image/upload/v1780804877/danangtrip/tours/vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour/tour-020__vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour__p03__vmtravel-hue-dmz-tour-1.png,10899249ff9e3ff4ab07d0ae66eb4da60d22b14cfa3e4d3685c9aebbd974d649,https://vmtravel.com/tours/hue-dmz-tour-deluxe-group-tour/,already_downloaded,Hue DMZ Tour - Unveiling History on Captivating Tour,vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour,,uploaded,1780804877,950,20
be212a0efa261f64ac3dc21da3db2a8c,821162,danangtrip/tours/vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour/tour-021__vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour__p01__vmtravel-hue-city-tour-from-hoian,image,image/jpeg,,,jpg,650,,https://vmtravel.com/wp-content/uploads/2023/07/hue-city-tour-from-hoian.jpg,True,tour-021__vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour__p01__vmtravel-hue-city-tour-from-hoian.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-021__vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour__p01__vmtravel-hue-city-tour-from-hoian.jpg,1,,,vmtravel,,,danangtrip/tours/vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour/tour-021__vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour__p01__vmtravel-hue-city-tour-from-hoian,Downloaded from operator source page; verify reuse permission before production publication.,https://res.cloudinary.com/dmukxquza/image/upload/v1780804880/danangtrip/tours/vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour/tour-021__vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour__p01__vmtravel-hue-city-tour-from-hoian.jpg,453fe2b88866bd124b314486d9b33660c427f9cdfd357812e5272018d132bf27,https://vmtravel.com/tours/hue-day-trip-from-da-nang/,already_downloaded,Hue Day Trip From Da Nang - Deluxe Small Group Tour,vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour,,uploaded,1780804880,950,21
cc322c1ca84927f501a8e286ae52f029,616675,danangtrip/tours/vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour/tour-021__vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour__p02__vmtravel-khai-dinh-tomb-tour,image,image/jpeg,,,jpg,650,,https://vmtravel.com/wp-content/uploads/2023/09/khai-dinh-tomb-tour.jpg,False,tour-021__vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour__p02__vmtravel-khai-dinh-tomb-tour.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-021__vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour__p02__vmtravel-khai-dinh-tomb-tour.jpg,2,,,vmtravel,,,danangtrip/tours/vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour/tour-021__vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour__p02__vmtravel-khai-dinh-tomb-tour,Downloaded from operator source page; verify reuse permission before production publication.,https://res.cloudinary.com/dmukxquza/image/upload/v1780804883/danangtrip/tours/vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour/tour-021__vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour__p02__vmtravel-khai-dinh-tomb-tour.jpg,f5208334003968490b94e3fa86488f800b3accc9c2a76ffc8dc3cbfd4b496430,https://vmtravel.com/tours/hue-day-trip-from-da-nang/,already_downloaded,Hue Day Trip From Da Nang - Deluxe Small Group Tour,vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour,,uploaded,1780804883,950,21
db4ccf230c5a6fc1db7c123ca758e4d0,1590285,danangtrip/tours/vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour/tour-021__vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour__p03__vmtravel-hue-city-tour-1,image,image/png,,,png,650,,https://vmtravel.com/wp-content/uploads/2023/08/Hue-City-Tour-1.png,False,tour-021__vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour__p03__vmtravel-hue-city-tour-1.png,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-021__vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour__p03__vmtravel-hue-city-tour-1.png,3,,,vmtravel,,,danangtrip/tours/vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour/tour-021__vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour__p03__vmtravel-hue-city-tour-1,Downloaded from operator source page; verify reuse permission before production publication.,https://res.cloudinary.com/dmukxquza/image/upload/v1780804887/danangtrip/tours/vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour/tour-021__vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour__p03__vmtravel-hue-city-tour-1.png,88f66cdf207c92a7606fb3ebebeb05a9b5fb916863841f878ef94ecc73245580,https://vmtravel.com/tours/hue-day-trip-from-da-nang/,already_downloaded,Hue Day Trip From Da Nang - Deluxe Small Group Tour,vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour,,uploaded,1780804887,950,21
ccbe688b14061e8dfb3f5ba8e900ae2c,637772,danangtrip/tours/vmtravel-central-017-hue-day-trip-from-da-nang-private-tour/tour-022__vmtravel-central-017-hue-day-trip-from-da-nang-private-tour__p01__vmtravel-hue-day-trip,image,image/jpeg,,,jpg,650,,https://vmtravel.com/wp-content/uploads/2023/07/hue-day-trip.jpg,True,tour-022__vmtravel-central-017-hue-day-trip-from-da-nang-private-tour__p01__vmtravel-hue-day-trip.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-022__vmtravel-central-017-hue-day-trip-from-da-nang-private-tour__p01__vmtravel-hue-day-trip.jpg,1,,,vmtravel,,,danangtrip/tours/vmtravel-central-017-hue-day-trip-from-da-nang-private-tour/tour-022__vmtravel-central-017-hue-day-trip-from-da-nang-private-tour__p01__vmtravel-hue-day-trip,Downloaded from operator source page; verify reuse permission before production publication.,https://res.cloudinary.com/dmukxquza/image/upload/v1780804890/danangtrip/tours/vmtravel-central-017-hue-day-trip-from-da-nang-private-tour/tour-022__vmtravel-central-017-hue-day-trip-from-da-nang-private-tour__p01__vmtravel-hue-day-trip.jpg,a907d29846bdf7b9876ae557fa463ee37e107b0238fe8196c200d98a8584fbe4,https://vmtravel.com/tours/hue-day-trip-from-da-nang-private-tour/,already_downloaded,Hue Day Trip From Da Nang - Private Tour,vmtravel-central-017-hue-day-trip-from-da-nang-private-tour,,uploaded,1780804890,950,22
9cd44fd0b9956748501f2deb8526246f,812170,danangtrip/tours/vmtravel-central-017-hue-day-trip-from-da-nang-private-tour/tour-022__vmtravel-central-017-hue-day-trip-from-da-nang-private-tour__p02__vmtravel-hue-imperial-city-1,image,image/jpeg,,,jpg,650,,https://vmtravel.com/wp-content/uploads/2023/09/hue-imperial-city-1.jpg,False,tour-022__vmtravel-central-017-hue-day-trip-from-da-nang-private-tour__p02__vmtravel-hue-imperial-city-1.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-022__vmtravel-central-017-hue-day-trip-from-da-nang-private-tour__p02__vmtravel-hue-imperial-city-1.jpg,2,,,vmtravel,,,danangtrip/tours/vmtravel-central-017-hue-day-trip-from-da-nang-private-tour/tour-022__vmtravel-central-017-hue-day-trip-from-da-nang-private-tour__p02__vmtravel-hue-imperial-city-1,Downloaded from operator source page; verify reuse permission before production publication.,https://res.cloudinary.com/dmukxquza/image/upload/v1780804893/danangtrip/tours/vmtravel-central-017-hue-day-trip-from-da-nang-private-tour/tour-022__vmtravel-central-017-hue-day-trip-from-da-nang-private-tour__p02__vmtravel-hue-imperial-city-1.jpg,3d8e096d3906e2cebb8479cea5b7055bd7a483555a5fde0c72acb825635e8e81,https://vmtravel.com/tours/hue-day-trip-from-da-nang-private-tour/,already_downloaded,Hue Day Trip From Da Nang - Private Tour,vmtravel-central-017-hue-day-trip-from-da-nang-private-tour,,uploaded,1780804893,950,22
cf9a25e8b80b6fbed707dd20be3abce8,1252082,danangtrip/tours/vmtravel-central-017-hue-day-trip-from-da-nang-private-tour/tour-022__vmtravel-central-017-hue-day-trip-from-da-nang-private-tour__p03__vmtravel-hue-city-tour-6,image,image/png,,,png,650,,https://vmtravel.com/wp-content/uploads/2023/08/Hue-City-Tour-6.png,False,tour-022__vmtravel-central-017-hue-day-trip-from-da-nang-private-tour__p03__vmtravel-hue-city-tour-6.png,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-022__vmtravel-central-017-hue-day-trip-from-da-nang-private-tour__p03__vmtravel-hue-city-tour-6.png,3,,,vmtravel,,,danangtrip/tours/vmtravel-central-017-hue-day-trip-from-da-nang-private-tour/tour-022__vmtravel-central-017-hue-day-trip-from-da-nang-private-tour__p03__vmtravel-hue-city-tour-6,Downloaded from operator source page; verify reuse permission before production publication.,https://res.cloudinary.com/dmukxquza/image/upload/v1780804897/danangtrip/tours/vmtravel-central-017-hue-day-trip-from-da-nang-private-tour/tour-022__vmtravel-central-017-hue-day-trip-from-da-nang-private-tour__p03__vmtravel-hue-city-tour-6.png,b3409d515d352dbcf2a58c4566476164c2f8779e5ac284860c870f6324d3d559,https://vmtravel.com/tours/hue-day-trip-from-da-nang-private-tour/,already_downloaded,Hue Day Trip From Da Nang - Private Tour,vmtravel-central-017-hue-day-trip-from-da-nang-private-tour,,uploaded,1780804897,950,22
6f3dc0439d76450e2eb8676fe21dbf38,1367345,danangtrip/tours/vmtravel-central-019-hue-day-trip-from-hoi-an-da-nang-book-best-1-day-group-tour/tour-023__vmtravel-central-019-hue-day-trip-from-hoi-an-da-nang-book-best-1-day-group-tour__p03__vmtravel-hue-city-tour-7,image,image/png,,,png,650,,https://vmtravel.com/wp-content/uploads/2023/08/Hue-city-Tour-7.png,False,tour-023__vmtravel-central-019-hue-day-trip-from-hoi-an-da-nang-book-best-1-day-group-tour__p03__vmtravel-hue-city-tour-7.png,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-023__vmtravel-central-019-hue-day-trip-from-hoi-an-da-nang-book-best-1-day-group-tour__p03__vmtravel-hue-city-tour-7.png,3,,,vmtravel,,,danangtrip/tours/vmtravel-central-019-hue-day-trip-from-hoi-an-da-nang-book-best-1-day-group-tour/tour-023__vmtravel-central-019-hue-day-trip-from-hoi-an-da-nang-book-best-1-day-group-tour__p03__vmtravel-hue-city-tour-7,Downloaded from operator source page; verify reuse permission before production publication.,https://res.cloudinary.com/dmukxquza/image/upload/v1780804900/danangtrip/tours/vmtravel-central-019-hue-day-trip-from-hoi-an-da-nang-book-best-1-day-group-tour/tour-023__vmtravel-central-019-hue-day-trip-from-hoi-an-da-nang-book-best-1-day-group-tour__p03__vmtravel-hue-city-tour-7.png,c164a38992fa504c571bd668c1da4a9581578ba11f4a36225a7ff53661b5ed27,https://vmtravel.com/tours/hue-day-trip-from-hoi-an/,already_downloaded,Hue Day Trip From Hoi An Da Nang-Book Best 1 Day Group Tour,vmtravel-central-019-hue-day-trip-from-hoi-an-da-nang-book-best-1-day-group-tour,,uploaded,1780804900,950,23
